,activities.activity_id,similar.klifs_structure_id,similar.fp_similarity
73497,16316658,3676,0.2066115702479339
131828,16316667,10581,0.1549295774647887
163255,16316674,1996,0.1610169491525423
64351,16316679,2803,0.5130434782608696
28269,16316686,6248,0.1269841269841269
42808,16316691,-1,
3606,16316707,1415,0.2740740740740741
2161,16316716,8702,0.3442622950819672
383,16316719,452,0.3414634146341463
9243,16316754,8702,0.3831775700934579
20669,16316767,5255,0.4074074074074074
11846,16316791,8702,0.35
16609,16316825,14485,0.1655629139072847
26500,16316835,-1,
112334,16316848,1989,0.2162162162162162
161873,16316853,13316,0.1572327044025157
115395,16316855,7354,0.1666666666666666
112335,16316859,15033,0.1900826446280991
136001,16316863,14485,0.1712328767123287
161877,16316896,225,0.1544117647058823
20901,16316897,436,0.3783783783783784
20646,16316938,-1,
182721,16316952,3640,0.4466019417475728
14019,16316954,6311,0.6571428571428571
10334,16316957,-1,
141474,16316968,9408,0.8148148148148148
6633,16316976,15028,0.1862068965517241
14017,16316978,3638,0.21875
21453,16317005,436,0.3252032520325203
9992,16317020,6238,0.3983050847457627
111508,16317023,14816,0.2108433734939759
70901,16317031,15033,0.1900826446280991
22300,16317047,-1,
15149,16317052,14772,0.2
101552,16317062,9504,0.4329896907216495
72577,16317081,1273,0.0529411764705882
43076,16317082,6708,0.183206106870229
42154,16317099,14485,0.1346153846153846
19039,16317104,-1,
21861,16317109,-1,
22777,16317112,-1,
281,16317132,6238,0.5
48918,16317142,2803,0.5046728971962616
127018,16317145,5557,0.1346153846153846
24321,16317146,-1,
35975,16317149,14485,0.1455696202531645
40805,16317157,-1,
14579,16317172,8535,0.1764705882352941
284,16317175,2357,0.5
198911,16317189,225,0.1691176470588235
44759,16317194,13900,0.155688622754491
4318,16317210,8702,0.3445378151260504
14866,16317211,9496,0.7297297297297297
5646,16317218,1415,0.1940298507462686
23766,16317223,407,0.1097560975609756
5161,16317236,-1,
46168,16317242,407,0.0986842105263157
7151,16317243,2357,0.7263157894736842
39274,16317247,6394,0.2857142857142857
106101,16317256,3077,0.1654135338345864
5654,16317260,6238,0.6989247311827957
7985,16317268,3637,0.2068965517241379
181641,16317272,13316,0.1985815602836879
17201,16317299,-1,
37465,16317307,8101,0.2037037037037037
48341,16317313,9504,0.4375
62178,16317328,14485,0.1360544217687075
142731,16317331,2803,0.67
20615,16317332,-1,
4310,16317341,6504,0.396551724137931
182251,16317347,225,0.1654135338345864
9141,16317371,2072,0.1933333333333333
121318,16317385,2072,0.1985294117647058
150354,16317421,9408,0.6551724137931034
196586,16317432,2299,0.1635220125786163
26469,16317438,1973,0.2076923076923077
52261,16317439,10920,0.1644736842105263
43347,16317462,440,0.1416666666666666
20085,16317491,-1,
31411,16317504,6394,0.2091503267973856
52534,16317511,5314,0.1575342465753424
112342,16317527,2803,0.3252032520325203
198915,16317530,13316,0.291970802919708
5579,16317542,8702,0.3652173913043478
34052,16317552,9504,0.4215686274509804
111433,16317561,2803,0.6224489795918368
199149,16317565,12664,0.2346938775510204
4312,16317573,8702,0.3983050847457627
1615,16317577,8702,0.3628318584070796
136728,16317581,9504,0.627906976744186
1153,16317599,8702,0.3414634146341463
44637,16317601,10778,0.2549019607843137
28787,16317609,3676,0.4285714285714285
2249,16317610,6238,0.6868686868686869
107224,16317612,407,0.1013513513513513
697,16317614,2357,0.4873949579831932
68432,16317620,15033,0.2016806722689075
5585,16317641,8702,0.3898305084745763
158504,16317657,936,0.0774647887323943
22396,16317665,14080,0.1864406779661017
40317,16317676,14485,0.1690140845070422
12359,16317697,-1,
17766,16317701,15028,0.1712328767123287
4698,16317715,1415,0.2097902097902098
34158,16317747,14485,0.1513157894736842
20253,16317758,14780,0.1
4284,16317759,6504,0.4051724137931034
2532,16317783,1415,0.2323943661971831
182250,16317789,225,0.1825396825396825
29071,16317797,-1,
1195,16317803,7436,0.2181818181818181
150178,16317825,3676,0.3113207547169811
40183,16317826,1954,0.175
39568,16317830,14485,0.1564625850340136
83420,16317833,936,0.0757575757575757
193904,16317834,13316,0.2013422818791946
75717,16317835,8305,0.1794871794871795
16571,16317836,-1,
21295,16317838,-1,
36626,16317841,15033,0.2049180327868852
198881,16317851,225,0.2053571428571428
193849,16317853,3682,0.7777777777777778
38582,16317857,-1,
6208,16317863,407,0.0903225806451612
95866,16317875,6289,0.2481751824817518
91746,16317900,15028,0.1468531468531468
17364,16317902,1996,0.1755725190839694
18172,16317921,5314,0.22
103261,16317929,2072,0.1942446043165467
128562,16317962,9504,0.5925925925925926
62798,16317982,14485,0.1375
12680,16317987,-1,
59067,16317990,407,0.1014492753623188
21394,16318007,12475,0.1282051282051282
35016,16318017,14485,0.1503267973856209
7150,16318021,452,0.2916666666666667
60240,16318032,6565,0.5909090909090909
1423,16318047,6238,0.67
168799,16318048,225,0.1842105263157894
28152,16318051,6394,0.1823899371069182
10380,16318072,8702,0.3652173913043478
72325,16318082,407,0.0666666666666666
5165,16318099,7166,0.4059405940594059
23556,16318100,-1,
70854,16318105,407,0.1463414634146341
7233,16318106,7166,0.3660714285714285
18159,16318113,14485,0.1506849315068493
78940,16318121,6708,0.1751824817518248
39456,16318147,9065,0.7631578947368421
8044,16318152,14080,0.2083333333333333
16390,16318155,-1,
9322,16318168,7960,0.4631578947368421
29476,16318192,8702,0.3697478991596639
8464,16318215,8702,0.3495934959349593
141878,16318222,2803,0.5728155339805825
34707,16318228,-1,
61,16318253,452,0.3515625
13567,16318259,6238,0.67
140701,16318263,9504,0.4945054945054945
168428,16318291,936,0.075187969924812
21162,16318299,-1,
20149,16318323,-1,
12677,16318326,1415,0.2279411764705882
86694,16318367,15033,0.2047244094488189
4508,16318410,1973,0.1724137931034483
76569,16318422,8101,0.192
122912,16318436,407,0.0890410958904109
267,16318446,6238,0.4580152671755725
1372,16318452,3637,0.2416666666666666
12089,16318460,1415,0.2857142857142857
170728,16318518,6805,0.1978021978021978
8470,16318532,8702,0.3495934959349593
153817,16318537,15028,0.125
30943,16318553,2803,0.5267857142857143
12711,16318570,1415,0.2464788732394366
28189,16318597,436,0.3809523809523809
270,16318609,6238,0.6979166666666666
78973,16318613,5324,0.3384615384615385
87912,16318624,3676,0.2619047619047619
19927,16318635,-1,
12150,16318645,673,0.264
32575,16318646,15033,0.1846153846153846
29920,16318650,14674,0.1893939393939394
129502,16318652,3640,0.4444444444444444
5611,16318654,6238,0.5619047619047619
75740,16318669,15033,0.1885245901639344
10944,16318690,8702,0.3916666666666666
59049,16318701,15033,0.2074074074074074
87955,16318702,9504,0.4468085106382978
19783,16318704,-1,
96172,16318716,5323,0.1328125
10977,16318727,8305,0.1868131868131868
10776,16318735,15028,0.1702127659574468
96381,16318753,9504,0.4329896907216495
4897,16318775,14978,0.368
138261,16318811,15033,0.1811023622047244
2864,16318818,1996,0.1929824561403508
72329,16318839,1048,0.4960629921259842
19274,16318857,1994,0.238095238095238
115675,16318872,14485,0.1241830065359477
19813,16318874,6406,0.1884057971014492
76441,16318877,3676,0.2203389830508474
25797,16318881,14978,0.3846153846153846
172483,16318905,225,0.1567164179104477
25300,16318916,14485,0.1818181818181818
12678,16318926,-1,
32874,16318933,-1,
4323,16318934,6504,0.3360655737704918
18805,16318935,2072,0.1895424836601307
20386,16318938,407,0.0974025974025974
148541,16318969,3676,0.2867647058823529
3660,16318982,2072,0.1621621621621621
7504,16318990,1989,0.155688622754491
36681,16318993,14485,0.1677852348993288
54371,16319006,15033,0.2301587301587301
25849,16319019,15028,0.1798561151079136
238,16319020,452,0.2575757575757575
7628,16319021,-1,
8488,16319025,8702,0.3628318584070796
1306,16319030,6406,0.1879194630872483
1821,16319033,11455,0.4369747899159664
180305,16319037,1990,0.1982758620689655
6700,16319040,2072,0.1866666666666666
22769,16319058,-1,
166113,16319069,14485,0.1610738255033557
9333,16319075,8702,0.3809523809523809
62834,16319088,4073,0.4337349397590361
1907,16319095,8702,0.375
114097,16319146,8101,0.205607476635514
27248,16319175,8702,0.4018691588785046
72717,16319178,14485,0.1390728476821192
14865,16319194,1958,0.1911764705882352
10385,16319205,8702,0.3771929824561403
154703,16319207,9504,0.5555555555555556
1735,16319214,8702,0.4134615384615384
3551,16319215,1973,0.208955223880597
19141,16319216,6394,0.1721854304635761
4158,16319238,15028,0.1901408450704225
43325,16319243,14080,0.1626016260162601
16645,16319257,-1,
456,16319263,3637,0.2260869565217391
29790,16319273,14485,0.1589403973509933
34496,16319284,14485,0.1486486486486486
1140,16319300,8702,0.4036697247706422
23087,16319307,-1,
39711,16319314,6394,0.2758620689655172
63,16319317,452,0.3333333333333333
18045,16319320,11491,0.1739130434782608
44800,16319332,-1,
88814,16319347,6792,0.1623931623931624
62776,16319348,3634,0.1970802919708029
168890,16319350,13336,0.2421875
26372,16319353,6394,0.2307692307692307
46537,16319358,3676,0.4953271028037383
45928,16319379,14485,0.1351351351351351
7099,16319383,407,0.10062893081761
8695,16319400,15028,0.1632653061224489
2255,16319401,9504,0.3853211009174312
2126,16319426,8702,0.3628318584070796
11779,16319428,15033,0.2032520325203252
7074,16319444,6238,0.423728813559322
9692,16319456,14674,0.21875
85376,16319473,14485,0.2101449275362318
148251,16319486,9313,0.1524390243902439
7077,16319510,8702,0.4271844660194174
17067,16319539,-1,
9131,16319548,198,0.1419753086419753
138617,16319562,5310,0.1637931034482758
32807,16319563,4073,0.4090909090909091
23962,16319608,-1,
25958,16319609,-1,
34908,16319618,433,0.1604938271604938
107555,16319624,8305,0.1758241758241758
36292,16319625,1958,0.1768707482993197
137479,16319635,936,0.072463768115942
83947,16319644,3676,0.3070866141732283
166434,16319645,15033,0.1691176470588235
54484,16319649,14485,0.1448275862068965
72775,16319652,5331,0.2763157894736842
179881,16319661,5325,0.1239669421487603
24982,16319699,-1,
28459,16319714,3628,0.2314814814814814
188574,16319738,936,0.0775193798449612
15706,16319740,-1,
62190,16319767,13532,0.1818181818181818
6678,16319778,1415,0.2222222222222222
21773,16319808,436,0.3277310924369748
35102,16319811,3676,0.3070866141732283
2259,16319820,15028,0.1721854304635761
124474,16319828,14485,0.1447368421052631
138388,16319835,11491,0.1529411764705882
130347,16319837,14485,0.1643835616438356
38018,16319839,15175,0.126865671641791
3486,16319846,8702,0.3467741935483871
102005,16319858,4625,0.0683229813664596
8483,16319872,1415,0.2296296296296296
97626,16319875,14485,0.1973684210526315
192461,16319910,2253,0.4433962264150943
23076,16319917,-1,
62312,16319929,3658,0.46875
18762,16319931,407,0.1006711409395973
2103,16319934,1973,0.2362204724409448
184750,16319940,2072,0.1812080536912751
4364,16319947,6238,0.717391304347826
33149,16319966,3337,0.3490566037735849
55965,16319994,4073,0.4886363636363636
113203,16319996,14485,0.1824324324324324
143994,16320006,2072,0.1796875
13396,16320013,6248,0.1290322580645161
4865,16320014,1973,0.1904761904761904
23688,16320022,436,0.3809523809523809
63222,16320046,14485,0.2318840579710145
41469,16320048,-1,
178553,16320060,13316,0.1538461538461538
68395,16320075,13532,0.1843971631205673
119506,16320096,2803,0.2575757575757575
85387,16320101,3638,0.2016129032258064
274,16320102,6238,0.4227642276422764
166954,16320103,3640,0.3211009174311927
21407,16320104,-1,
43337,16320113,440,0.1485148514851485
12388,16320116,-1,
122117,16320121,201,0.3478260869565217
36060,16320160,6708,0.1666666666666666
13619,16320168,-1,
85397,16320189,2041,0.2483660130718954
646,16320214,1973,0.1742424242424242
129299,16320239,13535,0.2521739130434782
358,16320249,7436,0.3431372549019608
28396,16320260,3837,0.1063829787234042
17673,16320274,-1,
68392,16320284,2803,0.7473684210526316
198868,16320285,251,0.1384615384615384
2560,16320309,2072,0.1721854304635761
106399,16320325,9504,0.4468085106382978
40927,16320331,15033,0.208
5735,16320342,8702,0.3898305084745763
13394,16320355,-1,
114415,16320361,9464,0.1071428571428571
9295,16320368,7166,0.4888888888888889
32047,16320393,2664,0.1257861635220125
61973,16320418,5331,0.3282442748091603
30790,16320426,11491,0.1717791411042944
158,16320429,12748,0.1555555555555555
7066,16320445,8702,0.3620689655172414
58964,16320456,407,0.0939597315436241
3405,16320457,8702,0.3669724770642202
10782,16320465,10721,0.2393162393162393
173385,16320472,9313,0.1610738255033557
53747,16320475,-1,
29793,16320482,407,0.0942028985507246
15089,16320497,-1,
4648,16320522,1415,0.2666666666666666
7175,16320523,7166,0.431578947368421
23533,16320537,-1,
1919,16320538,12651,0.1901408450704225
5325,16320542,7166,0.4361702127659574
28407,16320548,2075,0.2125984251968504
19339,16320560,407,0.0769230769230769
4403,16320567,2357,0.8021978021978022
6,16320578,12748,0.1548387096774193
6379,16320583,1415,0.2013422818791946
13130,16320588,8702,0.3909090909090909
153589,16320595,2043,0.1764705882352941
36433,16320608,14240,0.2339181286549707
31395,16320612,3337,0.3428571428571428
130545,16320616,5345,0.1496598639455782
182244,16320618,225,0.1791044776119403
83221,16320622,1973,0.24
157230,16320634,1954,0.1764705882352941
84240,16320655,13532,0.1594202898550724
45036,16320670,-1,
5072,16320681,7436,0.3113207547169811
50519,16320686,7353,0.4601769911504424
68388,16320707,2072,0.2147651006711409
5747,16320723,6504,0.4035087719298245
18429,16320725,1415,0.081967213114754
18001,16320744,9496,0.7397260273972602
9515,16320749,9496,0.4509803921568627
101834,16320755,14485,0.1379310344827586
131212,16320764,15033,0.2
7052,16320765,3658,0.2578125
38898,16320767,6346,0.2333333333333333
60146,16320770,14106,0.1578947368421052
68386,16320789,13297,0.1830985915492957
198869,16320797,13316,0.16
95516,16320799,9313,0.1547619047619047
46992,16320808,15033,0.1932773109243697
72663,16320815,5321,0.2083333333333333
176119,16320816,13316,0.1575342465753424
64016,16320826,9504,0.3873873873873873
40827,16320827,-1,
114072,16320844,4625,0.0670731707317073
72336,16320863,5331,0.2388059701492537
15737,16320867,1415,0.225563909774436
11123,16320869,1989,0.2038216560509554
112077,16320890,15033,0.1949152542372881
15351,16320894,-1,
15472,16320912,1989,0.1614906832298136
8108,16320925,6248,0.1212121212121212
20684,16321065,-1,
64362,16321079,3638,0.203125
77506,16321094,15033,0.1925925925925926
6487,16321099,1415,0.1721854304635761
90789,16321110,2803,0.3225806451612903
87372,16321126,3676,0.2307692307692307
47005,16321136,15033,0.1869918699186991
11741,16321138,7166,0.3727272727272727
1068,16321139,11455,0.78125
29197,16321162,-1,
130294,16321179,4625,0.072289156626506
10624,16321188,-1,
19932,16321200,8702,0.376068376068376
54491,16321206,14485,0.1458333333333333
4888,16321235,6406,0.1806451612903225
15765,16321248,-1,
11873,16321252,14485,0.12
22387,16321262,6394,0.2158273381294964
14497,16321285,1958,0.2056737588652482
63808,16321287,9504,0.4285714285714285
172576,16321300,9313,0.1602564102564102
496,16321314,-1,
123596,16321325,3638,0.2148760330578512
9308,16321348,7166,0.6578947368421053
205116,16321357,3635,0.2129629629629629
37746,16321394,3337,0.3663366336633663
21086,16321401,14080,0.1395348837209302
6473,16321414,15028,0.1854304635761589
14392,16321420,8702,0.43
46968,16321423,2635,0.1476510067114094
16994,16321424,3640,0.5
12891,16321428,-1,
93044,16321429,15033,0.1869918699186991
41,16321435,452,0.2975206611570248
54437,16321458,-1,
133007,16321460,3110,0.1666666666666666
87819,16321461,15033,0.2030075187969924
8452,16321488,7436,0.3203883495145631
16874,16321492,8702,0.4
1764,16321498,8702,0.3306451612903225
4061,16321508,6238,0.6989247311827957
22839,16321540,407,0.0909090909090909
459,16321545,6238,0.5
63236,16321560,407,0.1185185185185185
61726,16321568,14485,0.1372549019607843
90785,16321588,15033,0.1969696969696969
197840,16321614,2072,0.2330827067669172
176543,16321617,2072,0.2214285714285714
155498,16321625,936,0.072463768115942
44607,16321627,14485,0.2027027027027027
182242,16321630,13316,0.1953125
117113,16321640,986,0.2064516129032258
10722,16321651,1973,0.2043795620437956
30917,16321668,14485,0.1381578947368421
174924,16321708,6792,0.1716417910447761
32003,16321731,-1,
13023,16321753,1415,0.1948051948051948
124574,16321771,15033,0.1896551724137931
7180,16321791,1415,0.2258064516129032
151193,16321792,364,0.1909090909090909
10934,16321798,1958,0.181159420289855
8454,16321802,8702,0.3488372093023256
96128,16321808,6792,0.15625
25363,16321873,8617,0.1764705882352941
52805,16321903,5324,0.2957746478873239
60223,16321944,14485,0.2647058823529412
175433,16321949,13267,0.1510791366906475
