,protein_pdb_id,ligand_pdb_id,ligand_expo_id,pose,rmsd,docking_score,posit_probability,fingerprint_similarity,shape_similarity
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_3x2u_chainA_altlocNone_docking-templateNone_4o21-ADP_ligand.sdf_1,3x2u,4o21,ADP,1,0.8556539625945198,-20.534706,0.89,0.782051282051282,1.1669033765792847
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5ew9_chainA_altlocNone_docking-templateNone_5dr2-ATP_ligand.sdf_1,5ew9,5dr2,ATP,1,9.08255030974408,-11.916201,0.23999999463558197,0.2558139534883721,0.8205669522285461
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4ll5_chainA_altlocNone_docking-templateNone_5kcx-6S3_ligand.sdf_1,4ll5,5kcx,6S3,1,4.665361353159642,-10.667605,0.23999999463558197,0.5072463768115942,0.7872838973999023
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_1xws_chainA_altlocNone_docking-templateNone_4rc4-3OK_ligand.sdf_1,1xws,4rc4,3OK,1,4.1199072198291065,-13.134077,0.18000000715255737,0.34782608695652173,0.7923395037651062
kinoml_OEPositDockingFeaturizer_Human_MAP2K1_rcsb_1s9j_chainA_altlocNone_docking-templateNone_3eqg-ADP_ligand.sdf_1,1s9j,3eqg,ADP,1,0.2750709672739694,17.01687,0.89,0.5414847161572053,0.6665739417076111
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4mbl_chainA_altlocNone_docking-templateNone_3cxw-7CP_ligand.sdf_1,4mbl,3cxw,7CP,1,4.338149716180851,-12.549089,0.23999999463558197,0.28187919463087246,0.7286425828933716
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4ty1_chainA_altlocNone_docking-templateNone_5dwr-5H7_ligand.sdf_1,4ty1,5dwr,5H7,1,1.1301532114054273,-15.252983,0.18000000715255737,0.4823529411764706,0.8185625076293945
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4jx7_chainA_altlocNone_docking-templateNone_2xj2-985_ligand.sdf_1,4jx7,2xj2,985,1,7.233048261970882,-4.535131,0.009999999776482582,0.3821656050955414,0.6940273642539978
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_1rej_chainA_altlocNone_docking-templateNone_3qal-ATP_ligand.sdf_1,1rej,3qal,ATP,1,1.4407354080916563,-11.106613,0.23999999463558197,0.2875,0.7347389459609985
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_7n5r_chainA_altlocNone_docking-templateNone_5fbn-5WF_ligand.sdf_1,7n5r,5fbn,5WF,1,7.633544134124008,-0.883975,0.23999999463558197,0.23529411764705882,0.40505948662757874
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_6vs3_chainA_altlocNone_docking-templateNone_4ji9-1M3_ligand.sdf_1,6vs3,4ji9,1M3,1,1.9504467650600803,-11.819702,0.33000001311302185,0.46153846153846156,0.7627861499786377
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5aae_chainA_altlocNone_docking-templateNone_2x6d-X6D_ligand.sdf_1,5aae,2x6d,X6D,1,1.903470621103831,3.4028234663852886e+38,0.5,0.375,1.1318728923797607
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orx_chainA_altlocNone_docking-templateNone_4dhf-0K6_ligand.sdf_1,5orx,4dhf,0K6,1,7.091720582353892,6.955601,0.009999999776482582,0.2994011976047904,0.6566431522369385
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_2qcs_chainA_altlocNone_docking-templateNone_4xw5-ATP_ligand.sdf_1,2qcs,4xw5,ATP,1,0.7762207243453546,-32.140194,0.97,0.8674698795180723,1.219912052154541
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6kzi_chainA_altlocNone_docking-templateNone_5n4x-8MT_ligand.sdf_1,6kzi,5n4x,8MT,1,5.851753404672049,-6.235477,0.18000000715255737,0.20408163265306123,0.5468798875808716
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_4din_chainA_altlocNone_docking-templateNone_4dh1-ATP_ligand.sdf_1,4din,4dh1,ATP,1,0.7117846040626653,-27.200726,0.91,0.7951807228915663,1.3445634841918945
kinoml_OEPositDockingFeaturizer_Human_IRAK4_rcsb_4rmz_chainA_altlocNone_docking-templateNone_4xs2-42P_ligand.sdf_1,4rmz,4xs2,42P,1,2.361693222033717,-10.236938,0.23999999463558197,0.35789473684210527,0.742315948009491
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4bzn_chainA_altlocNone_docking-templateNone_2o3p-QUE_ligand.sdf_1,4bzn,2o3p,QUE,1,2.088652566956636,-11.1686,0.23999999463558197,0.2204724409448819,0.6440589427947998
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_3e62_chainA_altlocNone_docking-templateNone_6vni-R61_ligand.sdf_1,3e62,6vni,R61,1,1.3422870408373921,-11.345409,0.23999999463558197,0.2463768115942029,0.35263776779174805
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3w16_chainA_altlocNone_docking-templateNone_4ztq-4RM_ligand.sdf_1,3w16,4ztq,4RM,1,7.982533254164754,-6.247148,0.23000000417232513,0.27586206896551724,1.0042541027069092
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_4yth_chainA_altlocNone_docking-templateNone_3tjd-6TP_ligand.sdf_1,4yth,3tjd,6TP,1,2.331683037145977,-12.354624,0.23999999463558197,0.31788079470198677,0.45356911420822144
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2np8_chainA_altlocNone_docking-templateNone_5dr6-SKE_ligand.sdf_1,2np8,5dr6,SKE,1,0.9214110756716407,-11.877105,0.23000000417232513,0.5408805031446541,1.0279282331466675
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_1yxu_chainA_altlocNone_docking-templateNone_4enx-Z20_ligand.sdf_1,1yxu,4enx,Z20,1,6.974916243224716,21.035589,0.23999999463558197,0.24060150375939848,0.7440375685691833
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_6vsn_chainA_altlocNone_docking-templateNone_3e62-5B1_ligand.sdf_1,6vsn,3e62,5B1,1,0.5741851934381768,-10.289961,0.18000000715255737,0.2222222222222222,0.664784848690033
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5tex_chainA_altlocNone_docking-templateNone_3jxw-LXG_ligand.sdf_1,5tex,3jxw,LXG,1,12.38634167488353,-1.173313,0.009999999776482582,0.33548387096774196,0.7139841318130493
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5n4z_chainA_altlocNone_docking-templateNone_5n4v-8MW_ligand.sdf_1,5n4z,5n4v,8MW,1,2.720953585007415,-10.145649,0.18000000715255737,0.3291139240506329,1.0274102687835693
kinoml_OEPositDockingFeaturizer_Human_IRAK4_rcsb_5uiu_chainA_altlocNone_docking-templateNone_4y73-XPY_ligand.sdf_1,5uiu,4y73,XPY,1,5.392043437634134,-12.02592,0.18000000715255737,0.38461538461538464,0.7454633712768555
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4wrs_chainA_altlocNone_docking-templateNone_6l15-E2O_ligand.sdf_1,4wrs,6l15,E2O,1,4.589210562104699,-13.965686,0.18000000715255737,0.4268292682926829,0.8149532675743103
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5aag_chainA_altlocNone_docking-templateNone_5orn-ADP_ligand.sdf_1,5aag,5orn,ADP,1,9.311238287383931,-12.115675,0.23999999463558197,0.23076923076923078,0.6467479467391968
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_1mq4_chainA_altlocNone_docking-templateNone_5obj-ATP_ligand.sdf_1,1mq4,5obj,ATP,1,1.9278055885116574,-17.592144,0.89,0.7307692307692307,1.1186789274215698
kinoml_OEPositDockingFeaturizer_Human_MAP2K1_rcsb_4anb_chainA_altlocNone_docking-templateNone_4u7z-3EW_ligand.sdf_1,4anb,4u7z,3EW,1,1.3047127539693826,-13.072026,0.5,0.5087719298245614,0.5188944935798645
kinoml_OEPositDockingFeaturizer_Human_MST3_rcsb_4w8e_chainA_altlocNone_docking-templateNone_7b34-SQK_ligand.sdf_1,4w8e,7b34,SQK,1,10.579141054189817,3.4028234663852886e+38,0.33000001311302185,0.48128342245989303,0.8320549130439758
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5kzi_chainA_altlocNone_docking-templateNone_3jxw-LXG_ligand.sdf_1,5kzi,3jxw,LXG,1,6.156727373899363,-15.317539,0.05000000074505806,0.34838709677419355,0.7422885894775391
kinoml_OEPositDockingFeaturizer_Human_MAP2K1_rcsb_5bx0_chainA_altlocNone_docking-templateNone_4u80-ANP_ligand.sdf_1,5bx0,4u80,ANP,1,3.0068051687099118,-8.916928,0.23999999463558197,0.24390243902439024,0.5403360724449158
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_4otq_chainA_altlocNone_docking-templateNone_5u9d-83P_ligand.sdf_1,4otq,5u9d,83P,1,4.1017156200519045,-10.021375,0.18000000715255737,0.5074626865671642,0.7806694507598877
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_5p9k_chainA_altlocNone_docking-templateNone_6n9p-KHD_ligand.sdf_1,5p9k,6n9p,KHD,1,8.674232855129034,-8.123396,0.23999999463558197,0.6532663316582915,0.8690437078475952
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3c4e_chainA_altlocNone_docking-templateNone_3dcv-55E_ligand.sdf_1,3c4e,3dcv,55E,1,7.661698816966426,-5.610043,0.009999999776482582,0.4074074074074074,0.9872643947601318
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6ayd_chainA_altlocNone_docking-templateNone_5dgz-L20_ligand.sdf_1,6ayd,5dgz,L20,1,8.547270683284422,-14.367276,0.23999999463558197,0.46357615894039733,0.7896558046340942
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_5ct7_chainA_altlocNone_docking-templateNone_5vam-92J_ligand.sdf_1,5ct7,5vam,92J,1,2.195942534627128,-14.984625,0.18000000715255737,0.4166666666666667,0.7541839480400085
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5ndt_chainA_altlocNone_docking-templateNone_6ykd-OWB_ligand.sdf_1,5ndt,6ykd,OWB,1,6.169586458504773,-12.654865,0.23999999463558197,0.3025210084033613,0.6192222237586975
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5kge_chainA_altlocNone_docking-templateNone_6l12-E2R_ligand.sdf_1,5kge,6l12,E2R,1,0.8661901337616857,-13.13335,0.23999999463558197,0.33962264150943394,0.8394137620925903
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_6vnf_chainA_altlocNone_docking-templateNone_4f08-1RS_ligand.sdf_1,6vnf,4f08,1RS,1,0.8408750072262686,-12.847837,0.23999999463558197,0.26993865030674846,0.5377494692802429
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_4din_chainA_altlocNone_docking-templateNone_4ib0-ADP_ligand.sdf_1,4din,4ib0,ADP,1,0.7283664879308638,-21.451878,0.89,0.782051282051282,1.371719479560852
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_6w07_chainA_altlocNone_docking-templateNone_5t18-73T_ligand.sdf_1,6w07,5t18,73T,1,2.6492368892264233,-13.210037,0.23999999463558197,0.4195121951219512,0.7256665825843811
kinoml_OEPositDockingFeaturizer_Human_MST3_rcsb_7b31_chainA_altlocNone_docking-templateNone_4qmq-34U_ligand.sdf_1,7b31,4qmq,34U,1,1.213233004241414,-12.349349,0.18000000715255737,0.450261780104712,0.7269932627677917
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4byi_chainA_altlocNone_docking-templateNone_5os4-ADP_ligand.sdf_1,4byi,5os4,ADP,1,9.021051365597069,-8.179333,0.23000000417232513,0.3221476510067114,0.8773903846740723
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6l12_chainA_altlocNone_docking-templateNone_6l11-E2C_ligand.sdf_1,6l12,6l11,E2C,1,1.9584901837895434,-13.337239,0.9,0.7913669064748201,1.6159029006958008
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3uo6_chainA_altlocNone_docking-templateNone_4ztq-4RM_ligand.sdf_1,3uo6,4ztq,4RM,1,8.854990309685007,-8.230076,0.23999999463558197,0.3194444444444444,0.7920688986778259
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6vpl_chainA_altlocNone_docking-templateNone_5aaf-NL4_ligand.sdf_1,6vpl,5aaf,NL4,1,10.092403833926722,0.969427,0.009999999776482582,0.2346368715083799,0.7796289920806885
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5tex_chainA_altlocNone_docking-templateNone_2o3p-QUE_ligand.sdf_1,5tex,2o3p,QUE,1,5.9819626985858685,14.528683,0.23999999463558197,0.38666666666666666,0.6709780693054199
kinoml_OEPositDockingFeaturizer_Human_MST3_rcsb_4qmu_chainA_altlocNone_docking-templateNone_7b33-SQE_ligand.sdf_1,4qmu,7b33,SQE,1,12.1241040081319,-7.507047,0.05000000074505806,0.4245810055865922,0.7447235584259033
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5dpv_chainA_altlocNone_docking-templateNone_4jbp-YPH_ligand.sdf_1,5dpv,4jbp,YPH,1,13.442658813541044,-6.229444,0.05000000074505806,,0.5654369592666626
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_3x2w_chainA_altlocNone_docking-templateNone_4x6r-ATP_ligand.sdf_1,3x2w,4x6r,ATP,1,0.3531186860697303,-28.390337,0.99,0.7951807228915663,1.2365589141845703
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_2b7a_chainA_altlocNone_docking-templateNone_5tq7-7GT_ligand.sdf_1,2b7a,5tq7,7GT,1,9.992622428571993,-9.437381,0.23999999463558197,0.37267080745341613,0.6405107975006104
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5dwr_chainA_altlocNone_docking-templateNone_5kgg-6SO_ligand.sdf_1,5dwr,5kgg,6SO,1,3.8927454025701147,-10.655547,0.23999999463558197,0.28346456692913385,0.42228925228118896
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4k18_chainA_altlocNone_docking-templateNone_4xh6-HUL_ligand.sdf_1,4k18,4xh6,HUL,1,3.623011887416827,-12.190179,0.33000001311302185,0.3888888888888889,0.8627510070800781
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_4dfx_chainE_altlocNone_docking-templateNone_1fmo-ADN_ligand.sdf_1,4dfx,1fmo,ADN,1,0.5366522445485038,-13.706478,0.78,0.7352941176470589,1.1937377452850342
kinoml_OEPositDockingFeaturizer_Human_IRAK4_rcsb_6o8u_chainD_altlocNone_docking-templateNone_6uya-QL7_ligand.sdf_1,6o8u,6uya,QL7,1,2.0479833286151807,-14.230919,0.85,0.819672131147541,1.4317920207977295
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_5tq5_chainA_altlocNone_docking-templateNone_6tpd-QZ8_ligand.sdf_1,5tq5,6tpd,QZ8,1,3.350321793148691,-11.812062,0.23999999463558197,0.4806201550387597,0.5921908020973206
kinoml_OEPositDockingFeaturizer_Human_TRKA_rcsb_6pl3_chainA_altlocNone_docking-templateNone_4pmp-31W_ligand.sdf_1,6pl3,4pmp,31W,1,2.8847080210424534,-12.577193,0.23999999463558197,0.48044692737430167,0.7120608687400818
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5v80_chainA_altlocNone_docking-templateNone_4mbi-26K_ligand.sdf_1,5v80,4mbi,26K,1,4.484143909376683,-11.186298,0.18000000715255737,0.3076923076923077,0.8633131980895996
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5kzi_chainA_altlocNone_docking-templateNone_3vby-0FR_ligand.sdf_1,5kzi,3vby,0FR,1,3.5819806148275006,-11.127543,0.23999999463558197,0.36496350364963503,0.7198076844215393
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4bn1_chainA_altlocNone_docking-templateNone_5orv-ADP_ligand.sdf_1,4bn1,5orv,ADP,1,0.27934175272381795,-20.216387,0.99,0.7534246575342466,1.4724817276000977
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4k0y_chainA_altlocNone_docking-templateNone_5v82-96Y_ligand.sdf_1,4k0y,5v82,96Y,1,5.839233939482132,-11.120856,0.5,0.4074074074074074,1.036469578742981
kinoml_OEPositDockingFeaturizer_Human_IRAK4_rcsb_6thz_chainB_altlocNone_docking-templateNone_6o9d-LTY_ligand.sdf_1,6thz,6o9d,LTY,1,6.543053902167296,-14.669977,0.18000000715255737,0.3958333333333333,0.7320125102996826
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5iis_chainA_altlocNone_docking-templateNone_6l12-E2R_ligand.sdf_1,5iis,6l12,E2R,1,1.2432832235307618,-13.859653,0.18000000715255737,0.3741935483870968,0.7222698926925659
kinoml_OEPositDockingFeaturizer_Human_MST3_rcsb_7b30_chainA_altlocNone_docking-templateNone_4qmt-H1N_ligand.sdf_1,7b30,4qmt,H1N,1,9.992940391880444,-14.198295,0.18000000715255737,0.34782608695652173,0.7018893957138062
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orp_chainA_altlocNone_docking-templateNone_5drd-ATP_ligand.sdf_1,5orp,5drd,ATP,1,1.8229990533149203,17.560711,0.89,0.7307692307692307,1.1027827262878418
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_4z3v_chainA_altlocNone_docking-templateNone_6nzm-L9S_ligand.sdf_1,4z3v,6nzm,L9S,1,7.00977075231423,6.140922,0.019999999552965164,0.33513513513513515,0.6719782948493958
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6l12_chainA_altlocNone_docking-templateNone_4ll5-SK8_ligand.sdf_1,6l12,4ll5,SK8,1,4.860233254249665,-9.061753,0.18000000715255737,0.4186046511627907,0.9747173190116882
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4c3p_chainA_altlocNone_docking-templateNone_5g1x-ADP_ligand.sdf_1,4c3p,5g1x,ADP,1,1.3111237052125821,21.992441,0.89,0.8205128205128205,1.3636236190795898
kinoml_OEPositDockingFeaturizer_Human_MAP2K1_rcsb_3v01_chainA_altlocNone_docking-templateNone_3v04-V04_ligand.sdf_1,3v01,3v04,V04,1,0.4710111675958436,-11.76295,0.91,0.4608695652173913,0.47881972789764404
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3e5a_chainA_altlocNone_docking-templateNone_5ose-ADP_ligand.sdf_1,3e5a,5ose,ADP,1,8.164785229989326,-9.507945,0.23999999463558197,0.2976190476190476,0.7409981489181519
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_2xj2_chainA_altlocNone_docking-templateNone_6mt0-JYG_ligand.sdf_1,2xj2,6mt0,JYG,1,5.347163556503579,-11.305267,0.18000000715255737,0.4129032258064516,0.6958984136581421
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_2xj2_chainA_altlocNone_docking-templateNone_6no9-KUV_ligand.sdf_1,2xj2,6no9,KUV,1,5.982612919431609,-11.759806,0.33000001311302185,0.4720496894409938,0.8233149647712708
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orl_chainA_altlocNone_docking-templateNone_6r4b-ADP_ligand.sdf_1,5orl,6r4b,ADP,1,0.28522914764565455,14.820945,0.99,0.7534246575342466,1.515629768371582
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5dwr_chainA_altlocNone_docking-templateNone_5kgi-6SF_ligand.sdf_1,5dwr,5kgi,6SF,1,4.581186127340094,-10.392811,0.23999999463558197,0.3089430894308943,0.4786524772644043
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_5u9d_chainA_altlocNone_docking-templateNone_5j87-N42_ligand.sdf_1,5u9d,5j87,N42,1,8.22396451308613,-1.16587,0.05000000074505806,0.4351464435146444,0.5950472354888916
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os0_chainA_altlocNone_docking-templateNone_2w1f-L0F_ligand.sdf_1,5os0,2w1f,L0F,1,5.697928002505747,18.957783,0.23999999463558197,0.1702127659574468,0.8101344704627991
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4ty1_chainA_altlocNone_docking-templateNone_6kzi-RTX_ligand.sdf_1,4ty1,6kzi,RTX,1,5.457550946471625,-15.31813,0.18000000715255737,0.37583892617449666,0.8034759759902954
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_6vnb_chainA_altlocNone_docking-templateNone_6vn8-3JW_ligand.sdf_1,6vnb,6vn8,3JW,1,1.6682146144905938,-15.046186,0.23000000417232513,0.6111111111111112,0.9288934469223022
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_4dh7_chainA_altlocNone_docking-templateNone_4dh1-ATP_ligand.sdf_1,4dh7,4dh1,ATP,1,0.6321157509354163,-32.459225,0.97,0.8674698795180723,1.2675930261611938
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5iis_chainA_altlocNone_docking-templateNone_2o65-MYF_ligand.sdf_1,5iis,2o65,MYF,1,6.763458169390191,-11.361103,0.05000000074505806,0.35135135135135137,0.6096867918968201
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5iis_chainA_altlocNone_docking-templateNone_3t9i-3T9_ligand.sdf_1,5iis,3t9i,3T9,1,6.818188606587529,-10.456861,0.23999999463558197,0.5063291139240507,0.6324564814567566
kinoml_OEPositDockingFeaturizer_Human_IRAK4_rcsb_4rmz_chainA_altlocNone_docking-templateNone_6n8g-KFD_ligand.sdf_1,4rmz,6n8g,KFD,1,1.693052258117846,-8.639344,0.5,0.46511627906976744,0.9917502403259277
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3jy0_chainA_altlocNone_docking-templateNone_3vbq-0F5_ligand.sdf_1,3jy0,3vbq,0F5,1,5.572045277223488,-13.627151,0.18000000715255737,0.3333333333333333,0.8366884589195251
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_5tq5_chainA_altlocNone_docking-templateNone_4gfm-0X2_ligand.sdf_1,5tq5,4gfm,0X2,1,5.409543536914901,-11.078653,0.23999999463558197,0.27692307692307694,0.7847130298614502
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_4pp7_chainA_altlocNone_docking-templateNone_6v2w-ANP_ligand.sdf_1,4pp7,6v2w,ANP,1,9.026770066790762,-10.828161,0.23999999463558197,0.32098765432098764,0.8440901041030884
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_2xj0_chainA_altlocNone_docking-templateNone_3uix-Q17_ligand.sdf_1,2xj0,3uix,Q17,1,1.9474635484977048,-12.312124,0.23999999463558197,0.2268041237113402,0.6708700656890869
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5osf_chainA_altlocNone_docking-templateNone_2w1d-L0D_ligand.sdf_1,5osf,2w1d,L0D,1,6.212479284242552,9.301899,0.23999999463558197,0.1565217391304348,0.6524671316146851
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5kgd_chainA_altlocNone_docking-templateNone_4wsy-3U5_ligand.sdf_1,5kgd,4wsy,3U5,1,7.043144221155775,-14.242842,0.23000000417232513,0.5378151260504201,0.9265155792236328
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6bsk_chainA_altlocNone_docking-templateNone_5tel-7AJ_ligand.sdf_1,6bsk,5tel,7AJ,1,6.3625605080619865,-12.841621,0.23999999463558197,0.37209302325581395,0.7300529479980469
kinoml_OEPositDockingFeaturizer_Human_MAP2K1_rcsb_7b7r_chainA_altlocNone_docking-templateNone_3pp1-ATP_ligand.sdf_1,7b7r,3pp1,ATP,1,1.211321911877082,16.035404,0.97,0.5650224215246636,0.7304404973983765
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_6v30_chainA_altlocNone_docking-templateNone_7m0y-ANP_ligand.sdf_1,6v30,7m0y,ANP,1,3.092905570974927,18.328957,0.99,0.7831325301204819,1.3377056121826172
kinoml_OEPositDockingFeaturizer_Human_IRAK4_rcsb_5uir_chainB_altlocNone_docking-templateNone_6f3i-CKN_ligand.sdf_1,5uir,6f3i,CKN,1,5.391481776092309,-14.751797,0.18000000715255737,0.25316455696202533,0.6895429491996765
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_2o64_chainA_altlocNone_docking-templateNone_4n70-2HX_ligand.sdf_1,2o64,4n70,2HX,1,6.20079594597632,-8.659361,0.23999999463558197,0.3246753246753247,0.6631678938865662
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_6hrp_chainA_altlocNone_docking-templateNone_6j6m-BA0_ligand.sdf_1,6hrp,6j6m,BA0,1,5.867782216720142,-7.445086,0.33000001311302185,0.4721030042918455,0.7434606552124023
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_5p9m_chainA_altlocNone_docking-templateNone_7kxo-X9S_ligand.sdf_1,5p9m,7kxo,X9S,1,11.641801748590652,-8.441487,0.18000000715255737,0.4144144144144144,0.7299538850784302
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_1yxt_chainA_altlocNone_docking-templateNone_1xr1-ANP_ligand.sdf_1,1yxt,1xr1,ANP,1,2.2727860265719344,-5.814559,0.85,0.927710843373494,1.0870567560195923
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4mbi_chainA_altlocNone_docking-templateNone_5n4x-8MT_ligand.sdf_1,4mbi,5n4x,8MT,1,5.0688398618869925,-6.040851,0.23999999463558197,0.1839080459770115,0.672895610332489
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5dos_chainA_altlocNone_docking-templateNone_3uod-0C3_ligand.sdf_1,5dos,3uod,0C3,1,5.219645915335779,3.872538,0.009999999776482582,0.16352201257861634,0.8235198855400085
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5oro_chainA_altlocNone_docking-templateNone_6vpg-ANP_ligand.sdf_1,5oro,6vpg,ANP,1,1.6083343918877788,16.831314,0.89,0.7948717948717948,1.1342476606369019
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4byi_chainA_altlocNone_docking-templateNone_4dea-NHI_ligand.sdf_1,4byi,4dea,NHI,1,1.0338234672991624,-9.543081,0.23000000417232513,0.22666666666666666,0.9963607788085938
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_5t18_chainA_altlocNone_docking-templateNone_6x3o-ULY_ligand.sdf_1,5t18,6x3o,ULY,1,11.705712443285032,-9.079493,0.05000000074505806,0.42424242424242425,0.6058130264282227
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_5p9f_chainA_altlocNone_docking-templateNone_7n5r-0UW_ligand.sdf_1,5p9f,7n5r,0UW,1,3.6687090486073344,-8.616003,0.23999999463558197,0.24203821656050956,0.5107897520065308
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_4dh7_chainA_altlocNone_docking-templateNone_4iaf-ADP_ligand.sdf_1,4dh7,4iaf,ADP,1,0.3691494227224205,-25.913513,0.89,0.8974358974358975,1.206996202468872
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3qf9_chainA_altlocNone_docking-templateNone_6vrv-WFY_ligand.sdf_1,3qf9,6vrv,WFY,1,3.96687590611875,-11.905204,0.23999999463558197,0.34328358208955223,0.8104619979858398
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_7n5x_chainA_altlocNone_docking-templateNone_4rfy-3OU_ligand.sdf_1,7n5x,4rfy,3OU,1,2.047544930995275,-6.96003,0.23999999463558197,0.28415300546448086,0.48670873045921326
